year,univ_cd,hakgwa_gb,gwamok_seq,gwamok_nm,pilsu_gb,gaeseol_grade,gaeseol_hakgi_gb,edu_time_gangeui,edu_time_silseup,edu_time_tot,hakjeom,tonghap_gwamok_yn,edu_cont1_gb,edu_cont2_gb,edu_cont3_gb,edu_cont4_gb,exam_jipil_yn,exam_quiz_yn,exam_gudu_yn,exam_gwaje_yn,exam_gita_yn,edu_time_pbl
2021-09-03 16:12:36.115000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-07 10:30:10.199000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,,,,,,,,,,,,,,,,,,
2021-09-07 10:30:10.199000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,,,,,,,,,,,,,,,,,,
2021-09-07 10:30:10.215000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,,,,,,,,,,,,,,,,,,
2021-09-07 10:30:10.215000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,,,,,,,,,,,,,,,,,,
2021-09-07 10:30:10.199000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,,,,,,,,,,,,,,,,,,
2021-09-07 10:30:10.215000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,,,,,,,,,,,,,,,,,,
2021-09-07 10:30:10.215000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.115000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.115000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.131000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.131000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.131000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.131000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.131000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.131000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.131000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.131000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-02 11:59:56.581000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,1,0,0,,,,,,,,,,,,,,,,
2021-09-02 11:59:56.581000,YYYY-MM-DD HH24:MI:SS.FF,univ06,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.131000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,1,0,0,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.131000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.131000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.131000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.131000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.147000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.147000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.147000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.147000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.147000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.147000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.147000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.147000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.162000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.162000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.162000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.162000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.162000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.162000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.162000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.162000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.178000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.178000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.178000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2021-09-03 16:12:36.178000,YYYY-MM-DD HH24:MI:SS.FF,univ24,1,0,0,,,,,,,,,,,,,,,,,
2019,UNIV16,1,40,사회의학,1,2,2,2,0,2,2,0,0,0,1,0,0,0,0,0,1,0
2019,UNIV16,2,59,예방의학및임상실습,1,3,2,0,2,2,1,0,0,1,0,0,0,0,0,0,1,0
2019,UNIV16,2,46,신경과학및임상실습,1,3,1,0,3,3,1,0,0,1,0,0,0,0,0,0,1,0
2019,UNIV16,2,74,영상의학및임상실습,1,4,1,0,2,2,1,0,0,1,0,0,0,0,0,0,1,0
2019,UNIV16,2,12,임상표현기초통합2,1,1,2,2,0,2,1,1,1,0,0,0,0,0,0,0,1,0
2019,UNIV16,2,81,임상종합평가,1,4,2,11,0,11,5,0,0,1,0,0,0,0,0,0,1,0
2019,UNIV16,2,11,의료윤리,1,1,2,2,0,2,2,0,0,0,1,0,0,0,0,0,1,0
2019,UNIV16,1,8,사고와표현,1,1,2,2,0,2,2,0,1,0,0,0,0,0,0,0,1,0
2019,UNIV16,2,77,정신건강의학및임상실습,1,4,1,0,2,2,1,0,0,1,0,0,0,0,0,0,1,0
2019,UNIV16,2,34,지역사회의학,1,2,2,1,0,1,0.5,1,0,1,0,0,0,0,0,0,1,0
2019,UNIV16,2,61,임상수기학실습,1,3,2,0,4,4,2,0,0,1,0,0,0,0,0,0,1,0
2019,UNIV16,2,66,인간사랑환자사랑8,1,3,2,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2019,UNIV16,1,19,유기화학,1,1,2,2,0,2,2,0,1,0,0,0,0,0,0,0,1,0
2019,UNIV16,2,75,임상수기학실습,1,4,1,0,5,5,3,0,0,1,0,0,0,0,0,0,1,0
2019,UNIV16,2,15,임상표현임상기초통합2,1,1,2,2,0,2,1,1,1,0,0,0,0,0,0,0,1,0
2019,UNIV16,2,43,의료법규,1,2,2,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0
2019,UNIV16,2,63,소아청소년과학및임상실습,1,3,2,0,5,5,2,0,0,1,0,0,0,0,0,0,1,0
2019,UNIV16,1,36,신경해부학,1,2,2,2,0,2,2,0,1,0,0,0,0,0,0,0,1,0
2019,UNIV16,2,78,임상수행평가실습,1,4,1,0,5,5,3,0,0,1,0,0,0,0,0,0,1,0
2019,UNIV16,1,23,표현예술치료및실습,1,1,2,0,3,3,2,0,1,0,0,0,0,0,0,0,1,0
2019,UNIV16,2,68,내과학및임상실습,1,4,1,0,17,17,7,0,0,1,0,0,0,0,0,0,1,0
2019,UNIV16,2,32,법의학,1,2,2,1,0,1,0.5,1,0,1,0,0,0,0,0,0,1,0
2019,UNIV16,2,6,기생충학및실습,1,1,1,0,5,5,3,0,1,0,0,0,0,0,0,0,1,0
2019,UNIV16,1,31,조직학및실습,1,2,1,0,6,6,3,0,1,0,0,0,0,0,0,0,1,0
2019,UNIV16,2,29,감염병,1,2,1,3,0,3,2.5,1,0,1,0,0,0,0,0,0,1,0
2019,UNIV16,2,33,정신행동과학,1,2,2,4,0,4,3,1,0,1,0,0,0,0,0,0,1,0
2019,UNIV16,2,62,임상수행평가실습,1,3,2,0,4,4,2,0,0,1,0,0,0,0,0,0,1,0
2019,UNIV16,2,73,가정의학및임상실습,1,4,1,0,2,2,1,0,0,1,0,0,0,0,0,0,1,0
2019,UNIV16,1,27,의학사,1,2,1,2,0,2,2,0,1,0,0,0,0,0,0,0,1,0
2019,UNIV16,2,37,문제바탕학습,1,2,2,11,0,11,2,1,0,1,0,0,0,0,0,0,1,0
2019,UNIV16,2,71,신경과학및임상실습,1,4,1,0,2,2,1,0,0,1,0,0,0,0,0,0,1,0
2019,UNIV16,2,25,심장학,1,2,1,4,0,4,3.5,1,0,1,0,0,0,0,0,0,1,0
2019,UNIV16,2,21,호흡기학,1,2,1,4,0,4,3,1,0,1,0,0,0,0,0,0,1,0
2019,UNIV16,1,14,의학물리,1,1,1,2,0,2,2,0,1,0,0,0,0,0,0,0,1,0
2019,UNIV16,2,23,소화기학,1,2,1,5,0,5,4.5,1,0,1,0,0,0,0,0,0,1,0
NICE PFE),1,1,2,0,6,0,6,2,0,0,0,0,0,0,0,0,1,,,,,1
2021-05-07 15:04:44.104000,YYYY-MM-DD HH24:MI:SS.FF,univ20,,,,,,,,,,,,,,,,,,,,
2019,UNIV16,2,50,임상수기학실습,1,3,1,0,5,5,2,0,0,1,0,0,0,0,0,0,1,0
2019,UNIV16,2,39,여성생식의학,1,2,2,4,0,4,3,1,0,1,0,0,0,0,0,0,1,0
2019,UNIV16,1,7,진로설계프로젝트,1,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
2019,UNIV16,2,10,병리학및실습,1,1,2,0,12,12,8,0,1,0,0,0,0,0,0,0,1,0
2019,UNIV16,2,18,진단학,1,1,2,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0
2019,UNIV16,1,18,의학영어,1,1,1,2,0,2,2,0,1,0,0,0,0,0,0,0,1,0
2019,UNIV16,2,19,환경과 건강,1,1,2,2,0,2,2,0,0,0,1,0,0,0,0,0,1,0
2021-05-11 10:38:51.106000,YYYY-MM-DD HH24:MI:SS.FF,univ22,,,,,,,,,,,,,,,,,,,,
2021-05-11 10:55:06.172000,YYYY-MM-DD HH24:MI:SS.FF,univ22,,,,,,,,,,,,,,,,,,,,
2021-05-11 10:46:18.718000,YYYY-MM-DD HH24:MI:SS.FF,univ22,,,,,,,,,,,,,,,,,,,,
2021-05-11 10:46:18.720000,YYYY-MM-DD HH24:MI:SS.FF,univ22,,,,,,,,,,,,,,,,,,,,
2021-05-11 10:55:06.161000,YYYY-MM-DD HH24:MI:SS.FF,univ22,,,,,,,,,,,,,,,,,,,,
2021-05-11 10:55:06.164000,YYYY-MM-DD HH24:MI:SS.FF,univ22,,,,,,,,,,,,,,,,,,,,
2021-05-11 10:55:06.166000,YYYY-MM-DD HH24:MI:SS.FF,univ22,,,,,,,,,,,,,,,,,,,,
2021-05-11 10:55:06.168000,YYYY-MM-DD HH24:MI:SS.FF,univ22,,,,,,,,,,,,,,,,,,,,
2021-05-11 10:55:06.170000,YYYY-MM-DD HH24:MI:SS.FF,univ22,,,,,,,,,,,,,,,,,,,,
2021-05-11 16:31:44.094000,YYYY-MM-DD HH24:MI:SS.FF,univ22,,,,,,,,,,,,,,,,,,,,
2021-05-11 16:31:44.097000,YYYY-MM-DD HH24:MI:SS.FF,univ22,,,,,,,,,,,,,,,,,,,,
2021-05-11 16:31:44.099000,YYYY-MM-DD HH24:MI:SS.FF,univ22,,,,,,,,,,,,,,,,,,,,
2021-05-11 16:31:44.101000,YYYY-MM-DD HH24:MI:SS.FF,univ22,,,,,,,,,,,,,,,,,,,,
2021-05-11 16:31:44.103000,YYYY-MM-DD HH24:MI:SS.FF,univ22,,,,,,,,,,,,,,,,,,,,
2021-05-11 16:31:44.106000,YYYY-MM-DD HH24:MI:SS.FF,univ22,,,,,,,,,,,,,,,,,,,,
2021-05-11 16:31:44.108000,YYYY-MM-DD HH24:MI:SS.FF,univ22,,,,,,,,,,,,,,,,,,,,
2021-05-11 16:31:44.110000,YYYY-MM-DD HH24:MI:SS.FF,univ22,,,,,,,,,,,,,,,,,,,,
2021-05-11 16:31:44.112000,YYYY-MM-DD HH24:MI:SS.FF,univ22,,,,,,,,,,,,,,,,,,,,
2021-05-11 16:31:44.114000,YYYY-MM-DD HH24:MI:SS.FF,univ22,,,,,,,,,,,,,,,,,,,,
2021-05-11 16:31:44.116000,YYYY-MM-DD HH24:MI:SS.FF,univ22,,,,,,,,,,,,,,,,,,,,
2021-05-11 16:31:44.119000,YYYY-MM-DD HH24:MI:SS.FF,univ22,,,,,,,,,,,,,,,,,,,,
2021-05-11 16:31:44.121000,YYYY-MM-DD HH24:MI:SS.FF,univ22,,,,,,,,,,,,,,,,,,,,
2021-05-11 16:31:44.123000,YYYY-MM-DD HH24:MI:SS.FF,univ22,,,,,,,,,,,,,,,,,,,,
2021-05-11 16:31:44.126000,YYYY-MM-DD HH24:MI:SS.FF,univ22,,,,,,,,,,,,,,,,,,,,
2021-05-07 10:22:58.875000,YYYY-MM-DD HH24:MI:SS.FF,univ34,,,,,,,,,,,,,,,,,,,,
2021-05-07 10:22:58.877000,YYYY-MM-DD HH24:MI:SS.FF,univ34,,,,,,,,,,,,,,,,,,,,
2021-05-07 10:22:58.879000,YYYY-MM-DD HH24:MI:SS.FF,univ34,,,,,,,,,,,,,,,,,,,,
2021-05-07 10:22:58.881000,YYYY-MM-DD HH24:MI:SS.FF,univ34,,,,,,,,,,,,,,,,,,,,
2021-05-07 10:22:58.883000,YYYY-MM-DD HH24:MI:SS.FF,univ34,,,,,,,,,,,,,,,,,,,,
2021-05-07 10:22:58.885000,YYYY-MM-DD HH24:MI:SS.FF,univ34,,,,,,,,,,,,,,,,,,,,
2021-05-07 10:22:58.887000,YYYY-MM-DD HH24:MI:SS.FF,univ34,,,,,,,,,,,,,,,,,,,,
2021-05-07 10:22:58.889000,YYYY-MM-DD HH24:MI:SS.FF,univ34,,,,,,,,,,,,,,,,,,,,
2021-05-07 10:22:58.891000,YYYY-MM-DD HH24:MI:SS.FF,univ34,,,,,,,,,,,,,,,,,,,,
2021-05-07 10:22:58.893000,YYYY-MM-DD HH24:MI:SS.FF,univ34,,,,,,,,,,,,,,,,,,,,
2021-05-07 10:22:58.895000,YYYY-MM-DD HH24:MI:SS.FF,univ34,,,,,,,,,,,,,,,,,,,,
2021-05-07 10:22:58.897000,YYYY-MM-DD HH24:MI:SS.FF,univ34,,,,,,,,,,,,,,,,,,,,
2021-05-07 10:22:58.899000,YYYY-MM-DD HH24:MI:SS.FF,univ34,,,,,,,,,,,,,,,,,,,,
2021-05-07 10:22:58.901000,YYYY-MM-DD HH24:MI:SS.FF,univ34,,,,,,,,,,,,,,,,,,,,
2021-05-07 10:22:58.903000,YYYY-MM-DD HH24:MI:SS.FF,univ34,,,,,,,,,,,,,,,,,,,,
2021-05-07 10:22:58.905000,YYYY-MM-DD HH24:MI:SS.FF,univ34,,,,,,,,,,,,,,,,,,,,
2021-05-07 10:22:58.907000,YYYY-MM-DD HH24:MI:SS.FF,univ34,,,,,,,,,,,,,,,,,,,,
2021-05-07 10:22:58.909000,YYYY-MM-DD HH24:MI:SS.FF,univ34,,,,,,,,,,,,,,,,,,,,
2021-05-07 10:22:58.911000,YYYY-MM-DD HH24:MI:SS.FF,univ34,,,,,,,,,,,,,,,,,,,,
2021-05-07 10:22:58.913000,YYYY-MM-DD HH24:MI:SS.FF,univ34,,,,,,,,,,,,,,,,,,,,
2021-05-07 10:22:58.915000,YYYY-MM-DD HH24:MI:SS.FF,univ34,,,,,,,,,,,,,,,,,,,,
2021-05-07 10:22:58.917000,YYYY-MM-DD HH24:MI:SS.FF,univ34,,,,,,,,,,,,,,,,,,,,
2021-05-07 10:22:58.919000,YYYY-MM-DD HH24:MI:SS.FF,univ34,,,,,,,,,,,,,,,,,,,,
2021-05-07 10:22:58.921000,YYYY-MM-DD HH24:MI:SS.FF,univ34,,,,,,,,,,,,,,,,,,,,
2021-05-07 10:22:58.923000,YYYY-MM-DD HH24:MI:SS.FF,univ34,,,,,,,,,,,,,,,,,,,,
2021-05-07 13:45:25.418000,YYYY-MM-DD HH24:MI:SS.FF,univ19,,,,,,,,,,,,,,,,,,,,
2021-05-07 13:45:25.420000,YYYY-MM-DD HH24:MI:SS.FF,univ19,,,,,,,,,,,,,,,,,,,,
2021-05-07 13:45:25.423000,YYYY-MM-DD HH24:MI:SS.FF,univ19,,,,,,,,,,,,,,,,,,,,
2021-05-07 13:45:25.425000,YYYY-MM-DD HH24:MI:SS.FF,univ19,,,,,,,,,,,,,,,,,,,,
2021-05-07 13:45:25.427000,YYYY-MM-DD HH24:MI:SS.FF,univ19,,,,,,,,,,,,,,,,,,,,
2021-05-07 13:45:25.429000,YYYY-MM-DD HH24:MI:SS.FF,univ19,,,,,,,,,,,,,,,,,,,,
2021-05-07 13:45:25.431000,YYYY-MM-DD HH24:MI:SS.FF,univ19,,,,,,,,,,,,,,,,,,,,
2021-05-07 13:45:25.433000,YYYY-MM-DD HH24:MI:SS.FF,univ19,,,,,,,,,,,,,,,,,,,,
2021-05-07 13:45:25.435000,YYYY-MM-DD HH24:MI:SS.FF,univ19,,,,,,,,,,,,,,,,,,,,
2021-06-23 09:09:35.925000,YYYY-MM-DD HH24:MI:SS.FF,univ11,,,,,,,,,,,,,,,,,,,,
2021-06-23 09:09:35.926000,YYYY-MM-DD HH24:MI:SS.FF,univ11,,,,,,,,,,,,,,,,,,,,
2021-06-23 09:09:35.929000,YYYY-MM-DD HH24:MI:SS.FF,univ11,,,,,,,,,,,,,,,,,,,,
2021-06-23 09:09:35.949000,YYYY-MM-DD HH24:MI:SS.FF,univ11,,,,,,,,,,,,,,,,,,,,
2021-06-21 11:50:53.662000,YYYY-MM-DD HH24:MI:SS.FF,univ11,,,,,,,,,,,,,,,,,,,,
2021-06-23 09:09:35.922000,YYYY-MM-DD HH24:MI:SS.FF,univ11,,,,,,,,,,,,,,,,,,,,
2021-06-23 09:09:35.951000,YYYY-MM-DD HH24:MI:SS.FF,univ11,,,,,,,,,,,,,,,,,,,,
2021-06-23 09:09:35.933000,YYYY-MM-DD HH24:MI:SS.FF,univ11,,,,,,,,,,,,,,,,,,,,
2021-06-23 09:09:35.945000,YYYY-MM-DD HH24:MI:SS.FF,univ11,,,,,,,,,,,,,,,,,,,,
2021-06-23 09:09:35.938000,YYYY-MM-DD HH24:MI:SS.FF,univ11,,,,,,,,,,,,,,,,,,,,
2021-06-23 09:04:39.999000,YYYY-MM-DD HH24:MI:SS.FF,univ11,,,,,,,,,,,,,,,,,,,,
2021-06-22 16:17:45.289000,YYYY-MM-DD HH24:MI:SS.FF,univ11,,,,,,,,,,,,,,,,,,,,
2021-06-22 16:17:45.287000,YYYY-MM-DD HH24:MI:SS.FF,univ11,,,,,,,,,,,,,,,,,,,,
2021-09-06 16:23:16.178000,YYYY-MM-DD HH24:MI:SS.FF,univ07,0,1,1,0,,,,,,,,,,,,,,,,
2021-09-06 16:23:16.178000,YYYY-MM-DD HH24:MI:SS.FF,univ07,0,1,0,0,,,,,,,,,,,,,,,,
2021-09-13 09:57:08.827000,YYYY-MM-DD HH24:MI:SS.FF,univ23,1,0,0,,,,,,,,,,,,,,,,,
2021-09-13 09:57:08.827000,YYYY-MM-DD HH24:MI:SS.FF,univ23,1,0,0,,,,,,,,,,,,,,,,,
2021-09-13 09:57:08.827000,YYYY-MM-DD HH24:MI:SS.FF,univ23,1,0,0,,,,,,,,,,,,,,,,,
2021-09-13 09:57:08.827000,YYYY-MM-DD HH24:MI:SS.FF,univ23,1,0,0,,,,,,,,,,,,,,,,,
2021-09-14 13:36:10.471000,YYYY-MM-DD HH24:MI:SS.FF,univ28,1,1,0,,,,,,,,,,,,,,,,,
2021-09-14 13:36:10.471000,YYYY-MM-DD HH24:MI:SS.FF,univ28,1,1,0,,,,,,,,,,,,,,,,,
2021-09-14 13:36:10.471000,YYYY-MM-DD HH24:MI:SS.FF,univ28,1,0,0,,,,,,,,,,,,,,,,,
2021-09-14 13:36:10.471000,YYYY-MM-DD HH24:MI:SS.FF,univ28,1,0,0,,,,,,,,,,,,,,,,,
2021-09-14 13:36:10.471000,YYYY-MM-DD HH24:MI:SS.FF,univ28,1,0,0,,,,,,,,,,,,,,,,,
2021-09-14 13:36:10.471000,YYYY-MM-DD HH24:MI:SS.FF,univ28,1,0,0,,,,,,,,,,,,,,,,,
2021-09-14 13:36:10.471000,YYYY-MM-DD HH24:MI:SS.FF,univ28,1,1,0,,,,,,,,,,,,,,,,,
2021-09-14 13:36:10.471000,YYYY-MM-DD HH24:MI:SS.FF,univ28,1,0,0,,,,,,,,,,,,,,,,,
2021-09-14 13:36:10.487000,YYYY-MM-DD HH24:MI:SS.FF,univ28,1,0,0,,,,,,,,,,,,,,,,,
2021-09-14 13:36:10.487000,YYYY-MM-DD HH24:MI:SS.FF,univ28,1,0,0,,,,,,,,,,,,,,,,,
2021-09-14 13:36:10.487000,YYYY-MM-DD HH24:MI:SS.FF,univ28,1,0,0,,,,,,,,,,,,,,,,,
2021-09-14 13:36:10.455000,YYYY-MM-DD HH24:MI:SS.FF,univ28,1,1,0,,,,,,,,,,,,,,,,,
2021-09-14 13:36:10.455000,YYYY-MM-DD HH24:MI:SS.FF,univ28,1,1,0,,,,,,,,,,,,,,,,,
2021-09-14 13:36:10.471000,YYYY-MM-DD HH24:MI:SS.FF,univ28,1,1,0,,,,,,,,,,,,,,,,,
2021-09-14 13:36:10.471000,YYYY-MM-DD HH24:MI:SS.FF,univ28,1,0,0,,,,,,,,,,,,,,,,,
2021-09-14 13:36:10.487000,YYYY-MM-DD HH24:MI:SS.FF,univ28,1,0,0,,,,,,,,,,,,,,,,,
2021-09-14 13:36:10.487000,YYYY-MM-DD HH24:MI:SS.FF,univ28,1,0,0,,,,,,,,,,,,,,,,,
2021-09-14 13:36:10.487000,YYYY-MM-DD HH24:MI:SS.FF,univ28,1,0,0,,,,,,,,,,,,,,,,,
2021-09-14 13:36:10.487000,YYYY-MM-DD HH24:MI:SS.FF,univ28,1,0,0,,,,,,,,,,,,,,,,,
2021-09-14 13:36:10.487000,YYYY-MM-DD HH24:MI:SS.FF,univ28,1,0,0,,,,,,,,,,,,,,,,,
2021-09-24 14:48:53.142000,YYYY-MM-DD HH24:MI:SS.FF,univ12,1,0,0,,,,,,,,,,,,,,,,,
2021-09-24 14:48:53.126000,YYYY-MM-DD HH24:MI:SS.FF,univ12,1,0,0,,,,,,,,,,,,,,,,,
2021-09-24 14:48:53.142000,YYYY-MM-DD HH24:MI:SS.FF,univ12,1,0,0,,,,,,,,,,,,,,,,,
2021-09-24 14:48:53.142000,YYYY-MM-DD HH24:MI:SS.FF,univ12,1,0,0,,,,,,,,,,,,,,,,,
2021-09-24 14:48:53.142000,YYYY-MM-DD HH24:MI:SS.FF,univ12,1,0,0,,,,,,,,,,,,,,,,,
2021-09-24 14:48:53.142000,YYYY-MM-DD HH24:MI:SS.FF,univ12,1,0,0,,,,,,,,,,,,,,,,,
2021-09-24 14:48:53.142000,YYYY-MM-DD HH24:MI:SS.FF,univ12,1,0,0,,,,,,,,,,,,,,,,,
2021-09-24 14:48:53.142000,YYYY-MM-DD HH24:MI:SS.FF,univ12,1,0,0,,,,,,,,,,,,,,,,,
2021-09-24 14:48:53.157000,YYYY-MM-DD HH24:MI:SS.FF,univ12,1,0,0,,,,,,,,,,,,,,,,,
2021-09-24 13:40:48.423000,YYYY-MM-DD HH24:MI:SS.FF,univ12,1,0,0,0,,,,,,,,,,,,,,,,
2021-09-24 13:43:04.424000,YYYY-MM-DD HH24:MI:SS.FF,univ12,0,1,0,0,,,,,,,,,,,,,,,,
2021-09-13 09:57:08.811000,YYYY-MM-DD HH24:MI:SS.FF,univ23,1,0,0,,,,,,,,,,,,,,,,,
2021-09-13 09:57:08.811000,YYYY-MM-DD HH24:MI:SS.FF,univ23,1,0,0,,,,,,,,,,,,,,,,,
2021-09-13 09:57:08.827000,YYYY-MM-DD HH24:MI:SS.FF,univ23,1,0,0,,,,,,,,,,,,,,,,,
2021-09-13 09:57:08.827000,YYYY-MM-DD HH24:MI:SS.FF,univ23,1,0,0,,,,,,,,,,,,,,,,,
2021-10-01 17:04:07.363000,YYYY-MM-DD HH24:MI:SS.FF,univ10,1,0,0,0,,,,,,,,,,,,,,,,
2021-10-13 15:21:12.190000,YYYY-MM-DD HH24:MI:SS.FF,univ10,1,0,1,0,,,,,,,,,,,,,,,,
2021-10-01 17:04:31.980000,YYYY-MM-DD HH24:MI:SS.FF,univ10,0,1,0,0,,,,,,,,,,,,,,,,
2021-10-01 17:04:07.380000,YYYY-MM-DD HH24:MI:SS.FF,univ10,0,1,0,0,,,,,,,,,,,,,,,,
2021-10-13 15:21:12.192000,YYYY-MM-DD HH24:MI:SS.FF,univ10,0,1,1,0,,,,,,,,,,,,,,,,
2021-10-13 15:21:12.194000,YYYY-MM-DD HH24:MI:SS.FF,univ10,0,1,1,0,,,,,,,,,,,,,,,,
2021-05-21 14:00:11.586000,YYYY-MM-DD HH24:MI:SS.FF,univ37,,,,,,,,,,,,,,,,,,,,
2021-05-21 14:00:11.587000,YYYY-MM-DD HH24:MI:SS.FF,univ37,,,,,,,,,,,,,,,,,,,,
2021-05-21 14:00:11.590000,YYYY-MM-DD HH24:MI:SS.FF,univ37,,,,,,,,,,,,,,,,,,,,
2021-05-21 14:00:11.592000,YYYY-MM-DD HH24:MI:SS.FF,univ37,,,,,,,,,,,,,,,,,,,,
2021-05-21 14:00:11.598000,YYYY-MM-DD HH24:MI:SS.FF,univ37,,,,,,,,,,,,,,,,,,,,
2021-05-21 14:00:11.600000,YYYY-MM-DD HH24:MI:SS.FF,univ37,,,,,,,,,,,,,,,,,,,,
2021-05-21 14:00:11.602000,YYYY-MM-DD HH24:MI:SS.FF,univ37,,,,,,,,,,,,,,,,,,,,
2021-05-21 14:00:11.604000,YYYY-MM-DD HH24:MI:SS.FF,univ37,,,,,,,,,,,,,,,,,,,,
2021-05-21 14:00:11.608000,YYYY-MM-DD HH24:MI:SS.FF,univ37,,,,,,,,,,,,,,,,,,,,
2021-05-21 14:00:11.610000,YYYY-MM-DD HH24:MI:SS.FF,univ37,,,,,,,,,,,,,,,,,,,,
2021-05-21 14:00:11.612000,YYYY-MM-DD HH24:MI:SS.FF,univ37,,,,,,,,,,,,,,,,,,,,
